Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,is_dropout,academic_performance,success_ratio,student_age,has_debt,has_scholarship,fees_updated,actual_status,predicted_status,prediction_probability,status_label,prediction_label,prediction_correct,risk_level
1,7,1,9070,1,3,133.1,1,3,5,2,2,120.0,1,0,0,1,0,0,32,0,0,3,3,2,16.0,0,0,3,3,1,16.0,0,7.6,2.6,0.32,1,16.0,0.4999991666680556,32,0,0,1,1,1,0.884521,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,43,2,9500,1,6,119.1,1,1,19,4,10,119.1,0,0,0,1,1,0,22,0,0,7,7,6,12.733333333333334,0,0,7,7,6,12.733333333333334,0,7.6,2.6,0.32,0,12.733333333333334,0.8571422448983965,22,0,0,1,0,0,0.027377674,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,3,9500,1,1,139.0,1,18,18,1,1,130.8,1,0,0,0,0,0,18,0,0,8,9,6,12.758333333333333,1,0,8,9,6,12.758333333333333,1,9.4,-0.8,-3.12,1,12.758333333333333,0.749999531250293,18,0,0,0,1,1,0.5406003,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,17,2,8014,0,1,122.0,1,37,19,9,9,123.8,0,0,0,1,0,0,20,0,0,6,8,5,12.0,0,0,6,8,6,11.0,0,10.8,1.4,1.74,0,11.5,0.9166659027784144,20,0,0,1,0,0,0.050431468,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9991,0,1,120.0,1,38,38,3,3,140.0,0,0,0,1,0,0,25,0,0,5,11,3,10.666666666666666,0,0,5,11,3,11.333333333333334,0,15.5,2.8,-4.06,0,11.0,0.5999994000006,25,0,0,1,0,1,0.84077525,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,17,1,9238,1,1,128.0,1,19,1,0,5,122.1,1,0,0,1,0,0,18,0,0,6,9,5,11.833333333333334,0,0,6,7,5,13.8,0,13.9,-0.3,0.79,0,12.816666666666666,0.8333326388894676,18,0,0,1,0,0,0.11304758,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,6,9147,1,1,112.0,1,38,38,9,9,117.3,1,0,0,1,0,0,20,0,0,5,8,4,12.0,0,0,5,8,5,11.2,0,11.1,0.6,2.02,0,11.6,0.8999991000009,20,0,0,1,0,0,0.06704752,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9085,1,1,129.0,1,1,38,4,7,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,0,12.9,0.9999990000010001,19,0,0,1,0,0,0.023618491,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9147,1,1,158.0,1,1,38,3,6,155.2,0,0,0,1,1,1,18,0,0,5,5,5,11.8,0,0,5,8,3,11.0,0,9.4,-0.8,-3.12,0,11.4,0.7999992000008,18,0,1,1,0,0,0.06264981,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9991,0,1,110.0,1,37,37,9,9,139.0,0,0,0,1,1,0,40,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,1,0.0,0.0,40,0,0,1,1,1,0.98318696,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,3,9853,1,1,138.0,1,37,37,5,9,125.1,1,1,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,8,5,12.8,0,12.7,3.7,-1.7,1,13.15,0.9166659027784144,19,0,1,1,1,0,0.1475177,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,1,3,9500,1,1,154.0,1,1,37,4,9,134.8,1,0,0,1,0,0,19,0,0,7,7,6,13.533333333333331,0,0,7,7,6,13.533333333333331,0,7.6,2.6,0.32,0,13.533333333333331,0.8571422448983965,19,0,0,1,0,0,0.047597747,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,43,1,8014,0,1,130.0,1,34,34,0,0,130.0,0,0,0,1,0,0,45,0,10,12,12,9,12.444444444444445,3,4,7,8,6,12.0,0,9.4,-0.8,-3.12,1,12.222222222222221,0.7894732686982796,45,0,0,1,1,0,0.41580278,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
1,17,1,9853,1,1,120.0,1,37,37,9,10,122.6,0,0,0,1,0,0,20,0,0,6,8,3,12.333333333333334,0,0,6,11,2,10.5,0,12.7,3.7,-1.7,1,11.416666666666668,0.4166663194447338,20,0,0,1,1,1,0.81674314,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,1,9254,1,1,128.0,1,19,1,5,7,120.7,1,0,1,1,0,0,18,0,0,6,8,6,11.666666666666666,0,0,6,10,4,11.5,0,13.9,-0.3,0.79,0,11.583333333333332,0.8333326388894676,18,1,0,1,0,0,0.20777361,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,1,9500,1,1,100.0,1,37,38,4,4,130.0,0,0,0,1,1,1,33,0,0,8,16,1,10.0,1,0,8,16,1,10.0,1,12.7,3.7,-1.7,0,10.0,0.12499992187504883,33,0,1,1,0,1,0.8735348,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,43,1,9853,1,1,140.0,1,37,19,9,8,122.3,0,0,0,1,0,0,22,0,0,6,9,5,13.6,0,0,6,8,5,12.0,0,12.7,3.7,-1.7,1,12.8,0.8333326388894676,22,0,0,1,1,0,0.10542699,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
2,7,1,9130,1,2,110.0,1,19,19,4,8,110.0,1,0,0,1,1,0,37,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,1,0.0,0.0,37,0,0,1,1,1,0.9435064,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,7,1,9254,1,3,110.0,1,19,19,3,3,110.0,0,0,0,1,1,0,35,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,1,0.0,0.0,35,0,0,1,1,1,0.948858,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,44,1,9003,1,39,160.0,1,38,38,6,6,160.0,1,0,0,1,0,0,21,0,0,6,11,6,13.428571428571429,0,0,6,12,6,12.857142857142858,0,15.5,2.8,-4.06,0,13.142857142857142,0.9999991666673611,21,0,0,1,0,0,0.025157807,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9853,1,1,140.0,1,37,37,6,6,125.2,0,0,1,1,0,0,41,0,20,21,23,21,12.333333333333334,0,19,19,19,19,12.105263157894736,0,12.4,0.5,1.79,0,12.219298245614034,0.9999997500000625,41,1,0,1,0,0,0.081774786,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,44,1,9085,1,1,140.0,1,4,4,2,6,140.0,0,0,0,1,0,0,22,0,2,6,9,6,13.333333333333334,0,1,6,9,4,11.5,0,13.9,-0.3,0.79,0,12.416666666666668,0.8333326388894676,22,0,0,1,0,0,0.050662987,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9773,1,19,133.1,1,19,1,7,9,115.0,1,0,1,0,1,0,25,0,0,6,10,4,13.0,0,0,6,9,4,13.75,0,12.7,3.7,-1.7,1,13.375,0.6666661111115741,25,1,0,0,1,1,0.968645,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,39,1,9119,1,19,133.1,1,1,19,4,5,100.0,0,0,0,1,1,0,25,0,0,5,13,1,11.0,0,0,5,11,1,10.0,0,13.9,-0.3,0.79,0,10.5,0.1999998000002,25,0,0,1,0,1,0.86754173,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,5,1,9853,1,1,119.0,1,1,38,5,8,118.3,1,0,0,1,0,0,22,0,0,6,11,3,15.0,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,0,12.625,0.5833328472226273,22,0,0,1,0,0,0.36801922,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,17,2,9238,1,1,145.0,1,19,38,7,6,128.6,1,0,0,1,0,1,19,0,0,6,12,5,11.714285714285714,0,0,6,11,6,11.0,0,12.7,3.7,-1.7,0,11.357142857142858,0.9166659027784144,19,0,1,1,0,0,0.069382995,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9119,1,1,126.0,1,1,1,9,9,116.2,0,0,1,0,1,0,21,0,0,5,9,2,11.0,0,0,5,8,2,11.5,2,7.6,2.6,0.32,1,11.25,0.3999996000004,21,1,0,0,1,1,0.88779056,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,42,1,9254,1,1,136.0,1,2,2,134,112,130.0,1,0,0,1,1,0,22,0,2,6,13,4,11.5,0,2,6,12,2,12.5,0,7.6,2.6,0.32,1,12.0,0.49999958333368055,22,0,0,1,1,0,0.13049386,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,7,1,9991,0,40,120.0,1,43,3,3,3,120.0,0,0,0,1,0,0,27,0,0,5,5,5,15.2,0,0,5,6,5,14.0,0,11.1,0.6,2.02,0,14.6,0.9999990000010001,27,0,0,1,0,0,0.11737274,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,5,9070,1,1,117.0,1,19,37,5,5,131.0,1,0,1,0,1,0,21,0,0,6,6,1,14.0,0,0,6,7,0,0.0,7,9.4,-0.8,-3.12,1,7.0,0.08333326388894677,21,1,0,0,1,1,0.94952005,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,43,1,9238,1,1,130.0,1,38,37,9,7,133.2,0,0,0,1,0,0,20,0,5,9,15,9,11.666666666666666,0,2,7,8,7,11.714285714285714,0,7.6,2.6,0.32,0,11.69047619047619,0.9999993750003906,20,0,0,1,0,0,0.015803922,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,53,1,9085,1,42,160.0,1,19,37,4,9,160.0,1,0,0,1,0,0,20,0,7,11,15,11,13.785714285714286,0,4,9,9,9,13.88888888888889,0,8.9,1.4,3.51,0,13.837301587301589,0.9999995000002501,20,0,0,1,0,0,0.017356178,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,3,9500,1,1,149.0,1,1,1,4,4,129.3,1,0,0,1,1,0,18,0,0,8,8,7,13.1,0,0,8,8,7,13.1,0,12.7,3.7,-1.7,0,13.1,0.8749994531253418,18,0,0,1,0,0,0.09943372,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9670,1,1,121.0,1,19,38,4,10,114.4,0,0,0,1,0,0,19,0,0,6,10,5,11.5,0,0,6,9,4,14.6,0,11.1,0.6,2.02,0,13.05,0.7499993750005208,19,0,0,1,0,0,0.15113153,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9500,1,1,130.0,1,1,3,9,2,128.6,1,0,0,1,0,0,18,0,0,7,7,7,14.728571428571428,0,0,8,11,8,16.327272727272728,0,16.2,0.3,-0.92,0,15.527922077922078,0.9999993333337778,18,0,0,1,0,0,0.05327185,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,2,9773,1,1,132.0,1,38,1,9,9,124.3,1,0,0,1,0,0,19,0,0,6,6,5,12.2,0,0,6,7,5,10.8,0,10.8,1.4,1.74,0,11.5,0.8333326388894676,19,0,0,1,0,0,0.25406867,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
6,39,1,8014,0,1,133.1,1,37,37,9,9,119.0,0,0,0,1,0,1,48,0,0,6,7,6,10.666666666666666,0,0,6,9,5,11.8,0,10.8,1.4,1.74,0,11.233333333333334,0.9166659027784144,48,0,1,1,0,0,0.033654265,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9853,1,1,130.0,1,2,39,2,5,124.6,0,0,0,1,1,0,37,0,19,21,21,21,12.476190476190476,0,13,19,19,19,12.210526315789474,0,12.4,0.5,1.79,0,12.343358395989975,0.9999997500000625,37,0,0,1,0,0,0.12609771,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,1,9853,1,10,133.1,1,37,34,0,0,115.5,0,0,0,1,0,0,39,0,0,6,12,3,12.666666666666666,0,0,6,14,0,0.0,1,7.6,2.6,0.32,1,6.333333333333333,0.24999979166684028,39,0,0,1,1,1,0.9714263,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,39,1,9147,1,19,133.1,1,3,1,3,5,153.2,1,0,1,1,0,0,24,0,0,5,8,5,10.2,0,0,5,6,5,12.2,0,12.4,0.5,1.79,0,11.2,0.9999990000010001,24,1,0,1,0,0,0.15461479,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9254,1,19,133.1,1,37,37,90,90,100.0,0,0,0,1,1,0,48,0,0,6,13,3,10.0,0,0,6,15,1,10.0,0,7.6,2.6,0.32,1,10.0,0.33333305555578707,48,0,0,1,1,1,0.89104086,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,44,1,9130,1,39,150.0,1,3,1,2,8,150.0,0,0,0,0,1,0,22,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,1,0.0,0.0,22,0,0,0,1,1,0.9620461,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,1,1,9238,1,1,152.0,1,1,38,4,5,144.7,0,0,0,1,0,0,20,0,0,6,8,6,14.5,0,0,6,7,6,15.428571428571429,0,16.2,0.3,-0.92,0,14.964285714285715,0.9999991666673611,20,0,0,1,0,0,0.022817623,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9130,1,1,132.0,1,1,1,3,3,143.9,1,0,0,1,1,0,20,0,0,5,14,2,11.0,3,0,5,9,3,12.666666666666666,0,9.4,-0.8,-3.12,0,11.833333333333332,0.49999950000050003,20,0,0,1,0,0,0.3176635,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,39,1,9119,1,19,133.1,1,1,1,4,3,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.333333333333334,0,0,5,9,2,16.0,4,16.2,0.3,-0.92,1,14.666666666666668,0.3999996000004,31,1,0,0,1,1,0.9766382,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,1,9130,1,1,145.0,1,38,37,9,7,129.3,1,0,0,1,0,0,19,0,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,0,12.5,0.9999990000010001,19,0,0,1,0,0,0.0504248,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9147,1,1,133.1,1,1,19,4,8,95.0,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,1,0.0,0.0,20,0,0,1,1,1,0.90854895,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,17,1,9556,1,1,133.0,1,38,37,9,9,124.4,1,0,0,1,0,1,18,0,0,7,7,7,13.3,0,0,8,8,8,15.125,0,15.5,2.8,-4.06,0,14.2125,0.9999993333337778,18,0,1,1,0,0,0.025394963,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,3,9070,1,1,146.0,1,34,34,0,0,143.6,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.0,0,7.6,2.6,0.32,1,12.75,0.9999991666673611,18,0,0,1,1,0,0.047555335,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,44,1,9003,1,39,160.0,1,37,38,9,9,160.0,0,0,1,1,0,1,19,0,0,6,8,6,13.0,0,0,6,11,5,13.0,0,15.5,2.8,-4.06,0,13.0,0.9166659027784144,19,1,1,1,0,0,0.06335264,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
5,39,1,9147,1,1,133.1,1,19,19,9,9,119.8,0,0,0,1,1,0,26,0,0,5,9,5,12.0,0,0,5,5,5,10.2,0,11.1,0.6,2.02,0,11.1,0.9999990000010001,26,0,0,1,0,0,0.10256762,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,7,1,9500,1,3,120.0,1,37,19,9,7,120.0,1,0,0,1,0,0,45,0,7,11,11,11,12.7,0,6,10,12,10,12.96818181818182,0,13.9,-0.3,0.79,0,12.83409090909091,0.9999995238097505,45,0,0,1,0,0,0.050864443,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,2,9853,1,1,133.1,1,19,1,9,3,107.0,1,0,0,1,0,0,20,0,0,7,12,6,11.666666666666666,0,0,7,10,3,13.0,0,16.2,0.3,-0.92,0,12.333333333333332,0.6428566836737974,20,0,0,1,0,0,0.4693811,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,1,6,9853,1,1,136.0,1,1,19,5,5,122.0,0,0,0,1,0,0,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,12.0,0,7.6,2.6,0.32,0,12.333333333333332,0.9999991666673611,18,0,0,1,0,0,0.045421604,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9147,1,1,153.0,1,1,38,4,3,146.7,0,0,0,1,0,0,18,0,0,5,5,5,16.2,0,0,5,5,5,16.4,0,11.1,0.6,2.02,0,16.299999999999997,0.9999990000010001,18,0,0,1,0,0,0.14597876,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
2,39,1,9991,0,1,100.0,1,37,37,1,1,161.9,0,0,0,1,1,0,59,0,0,5,7,0,0.0,0,0,5,7,0,0.0,0,16.2,0.3,-0.92,1,0.0,0.0,59,0,0,1,1,1,0.973867,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,39,1,8014,0,3,110.0,1,37,37,9,9,160.5,0,0,0,1,0,0,38,0,8,11,11,11,12.636363636363637,0,5,8,8,8,11.0,0,13.9,-0.3,0.79,0,11.818181818181818,0.9999994736844876,38,0,0,1,0,0,0.07759366,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9991,0,19,133.1,1,19,37,7,5,155.5,1,0,1,0,1,0,39,0,0,5,6,5,10.6,0,0,5,7,5,14.666666666666666,0,10.8,1.4,1.74,1,12.633333333333333,0.9999990000010001,39,1,0,0,1,1,0.6589235,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,18,1,9254,1,1,118.0,1,38,38,5,5,123.3,1,0,0,1,1,0,26,0,0,6,10,4,10.0,0,0,6,11,3,12.0,0,9.4,-0.8,-3.12,0,11.0,0.5833328472226273,26,0,0,1,0,1,0.6372102,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Tinggi
1,17,1,9254,1,1,133.1,1,1,1,4,5,131.0,1,0,0,1,0,0,21,0,0,6,12,3,11.0,0,0,6,12,2,11.0,0,9.4,-0.8,-3.12,1,11.0,0.4166663194447338,21,0,0,1,1,1,0.62846935,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,43,1,9500,1,1,140.0,100,1,1,6,6,128.2,0,0,0,1,0,0,39,1,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,1,0.0,0.0,39,0,0,1,1,1,0.9531842,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,44,1,8014,0,39,130.0,1,37,38,6,6,130.0,1,0,0,1,0,0,23,0,5,9,10,9,10.88888888888889,0,3,8,10,6,11.333333333333334,0,11.1,0.6,2.02,0,11.11111111111111,0.882352422145634,23,0,0,1,0,0,0.07986646,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9003,1,1,120.0,1,38,37,5,9,131.4,1,0,0,1,1,1,23,0,17,18,19,18,11.894736842105264,0,12,13,13,13,12.923076923076923,0,15.5,2.8,-4.06,0,12.408906882591094,0.9999996774194589,23,0,1,1,0,0,0.059883177,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9238,1,1,132.0,1,37,37,9,5,135.9,0,0,0,1,0,0,18,0,0,6,11,5,12.4,0,0,6,7,6,13.0,0,9.4,-0.8,-3.12,0,12.7,0.9166659027784144,18,0,0,1,0,0,0.022318594,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,4,9085,1,1,123.0,1,19,19,4,10,124.4,1,0,0,1,0,0,19,0,0,6,14,6,15.666666666666666,0,0,6,9,6,14.5,0,15.5,2.8,-4.06,0,15.083333333333332,0.9999991666673611,19,0,0,1,0,0,0.053288758,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,2,9119,1,1,127.0,1,19,1,9,10,121.1,1,0,0,1,1,1,18,0,0,5,6,5,13.2,0,0,5,8,5,12.6,0,8.9,1.4,3.51,0,12.899999999999999,0.9999990000010001,18,0,1,1,0,0,0.03575214,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,5,9500,1,1,144.0,1,19,38,4,8,141.3,1,0,0,1,0,1,18,0,0,8,9,8,13.31,1,0,8,9,8,13.31,1,9.4,-0.8,-3.12,0,13.31,0.9999993750003906,18,0,1,1,0,0,0.016858391,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,1,9556,1,1,140.0,1,37,37,9,9,128.0,1,0,0,0,0,0,32,0,0,7,7,0,0.0,7,0,8,8,0,0.0,7,10.8,1.4,1.74,1,0.0,0.0,32,0,0,0,1,1,0.9636881,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,17,5,9119,1,1,126.0,1,37,38,4,4,122.9,1,0,0,1,1,0,21,0,0,5,10,4,13.2,0,0,5,7,4,14.25,2,7.6,2.6,0.32,0,13.725,0.7999992000008,21,0,0,1,0,0,0.070346564,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,39,1,9500,1,1,130.0,1,38,37,5,7,120.0,1,0,0,1,0,1,25,0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,0,13.29,0.8749994531253418,25,0,1,1,0,0,0.03156455,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9853,1,1,133.1,1,38,12,7,0,111.5,0,0,0,0,0,1,20,0,0,6,10,4,12.0,0,0,6,14,3,10.0,0,7.6,2.6,0.32,1,11.0,0.5833328472226273,20,0,1,0,1,1,0.9429991,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
1,39,1,9991,0,1,120.0,1,38,38,5,7,146.2,0,0,0,1,0,0,27,0,0,5,10,3,12.333333333333334,0,0,5,10,3,10.666666666666666,0,11.1,0.6,2.02,0,11.5,0.5999994000006,27,0,0,1,0,1,0.8480222,Tidak Dropout,Diprediksi Dropout,Salah,Risiko Sangat Tinggi
1,1,1,9147,1,1,132.0,1,38,37,7,7,131.3,1,0,0,1,0,0,18,0,0,5,8,4,12.0,0,0,5,8,4,12.25,0,9.4,-0.8,-3.12,0,12.125,0.7999992000008,18,0,0,1,0,0,0.05546528,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9119,1,1,130.0,1,1,3,4,2,123.0,0,0,0,1,1,0,18,0,0,5,10,1,10.0,0,0,5,7,0,0.0,0,9.4,-0.8,-3.12,1,5.0,0.0999999000001,18,0,0,1,1,1,0.6856552,Dropout,Diprediksi Dropout,Benar,Risiko Tinggi
1,1,2,9670,1,1,122.0,1,1,1,9,9,116.1,1,0,0,1,1,1,18,0,0,5,6,4,12.25,0,0,5,5,5,12.2,0,9.4,-0.8,-3.12,1,12.225,0.8999991000009,18,0,1,1,1,0,0.057088364,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Rendah
1,1,3,9500,1,1,141.0,1,19,19,9,7,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,0,12.968125,0.9999993333337778,19,0,1,1,0,0,0.03167268,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,7,1,9500,1,40,170.0,1,1,1,9,4,170.0,0,0,0,1,0,0,24,0,4,7,7,7,16.885714285714283,0,3,8,9,8,15.744444444444444,0,16.2,0.3,-0.92,0,16.315079365079363,0.9999993333337778,24,0,0,1,0,0,0.052174505,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9254,1,1,133.1,1,38,19,3,3,98.6,0,0,0,1,0,0,21,0,0,6,16,2,11.0,0,0,6,12,0,0.0,0,12.7,3.7,-1.7,1,5.5,0.16666652777789354,21,0,0,1,1,1,0.87328106,Dropout,Diprediksi Dropout,Benar,Risiko Sangat Tinggi
2,39,1,8014,0,19,133.1,1,37,37,6,6,139.0,0,0,0,1,1,0,49,0,0,6,8,6,12.166666666666666,0,0,6,8,6,14.428571428571429,0,12.4,0.5,1.79,0,13.297619047619047,0.9999991666673611,49,0,0,1,0,0,0.0520622,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
4,7,1,9500,1,40,130.0,1,37,37,3,3,130.0,1,0,0,1,0,0,32,0,0,7,16,4,13.625,0,0,7,8,7,12.6375,0,12.4,0.5,1.79,0,13.13125,0.7857137244901968,32,0,0,1,0,0,0.34376976,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Sedang
1,1,1,9500,1,1,110.0,1,19,19,9,7,105.8,1,0,0,1,1,0,22,0,0,7,8,6,14.333333333333334,0,0,8,9,7,13.771428571428572,0,11.1,0.6,2.02,0,14.052380952380954,0.8666660888892741,22,0,0,1,0,0,0.049176287,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,1,1,9085,1,1,131.0,1,37,37,90,90,137.0,0,0,0,1,0,0,18,0,0,5,5,5,14.0,0,0,5,6,5,15.4,0,7.6,2.6,0.32,0,14.7,0.9999990000010001,18,0,0,1,0,0,0.080658406,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,17,1,9500,1,1,127.0,1,19,38,5,9,129.5,1,0,0,1,0,1,20,0,0,7,7,6,12.333333333333334,0,0,7,7,6,12.333333333333334,0,7.6,2.6,0.32,0,12.333333333333334,0.8571422448983965,20,0,1,1,0,0,0.03287278,Tidak Dropout,Diprediksi Tidak Dropout,Benar,Risiko Rendah
1,43,2,9670,1,1,125.0,1,38,19,4,3,106.6,1,0,0,1,0,0,20,0,4,6,7,6,11.5,0,0,6,10,4,10.571428571428571,0,10.8,1.4,1.74,1,11.035714285714285,0.8333326388894676,20,0,0,1,1,0,0.33621764,Dropout,Diprediksi Tidak Dropout,Salah,Risiko Sedang
